"","site_name","download_date","source_description","lat","lon","firstyear","finalyear","Mean_Annual_Temperature_C","Mean_max_temperature_C","Mean_min_temperature_C","Temperature_st_dev","Temperature_n","Temperature_years","collection_type"
"1","CN1","03-25-2024","Nova Scotia Gov Water Quality Data","43.79075","-65.83619","2020","2021","11.8402710673165","23.37","0.815","6.95872212941284","56628","2","continuous"
