"site_name","download_date","source_description","lat","lon","firstyear","finalyear","Mean_Annual_Salinity_ppt","Mean_max_Salinity_ppt","Mean_min_Salinity_ppt","Salinity_st_dev","Salinity_n","Salinity_years","collection_type"
"LA6","08-17-2023","USGS Water Data Lake Fortuna - 07374526","29.63354395","-89.5636694","2007","2022","9.57493383640287","24.3125","1.48125","5.89961770297292","147362","16","continuous"
