"site_name","download_date","source_description","lat","lon","firstyear","finalyear","Mean_Annual_Salinity_ppt","Mean_max_Salinity_ppt","Mean_min_Salinity_ppt","Salinity_st_dev","Salinity_n","Salinity_years","collection_type"
"CN1","03-25-2024","Nova Scotia Gov Water Quality Data","43.79075","-65.83619","2020","2021","26.9132353922569","31.7333333333333","17.3","3.49429194890227","104893","3","continuous"
