"","site_name","download_date","source_description","lat","lon","firstyear","finalyear","Mean_Annual_Temperature_C","Mean_max_temperature_C","Mean_min_temperature_C","Temperature_st_dev","Temperature_n","Temperature_years","collection_type"
"1","FL3","09-13-2023","National Parks Service Continuous Water Data - Timucuan Preserve","30.44116","-81.43908","2005","2022","22.1556673008222","30.6387","10.38665","5.70766431643303","258086","20","continuous"
