Date,Time,Timestamp,Station,Temp,Salinity
7/8/15,11:00:00,8/7/15 11:00,RR,NA,NA
7/8/15,11:15:00,8/7/15 11:15,RR,NA,NA
7/8/15,11:30:00,8/7/15 11:30,RR,NA,NA
7/8/15,11:45:00,8/7/15 11:45,RR,NA,NA
7/8/15,12:00:00,8/7/15 12:00,RR,NA,NA
7/8/15,12:15:00,8/7/15 12:15,RR,NA,NA
7/8/15,12:30:00,8/7/15 12:30,RR,24.57,8.1
7/8/15,12:45:00,8/7/15 12:45,RR,24.47,9.56
7/8/15,13:00:00,8/7/15 13:00,RR,24.32,10.55
7/8/15,13:15:00,8/7/15 13:15,RR,24.45,11.72
7/8/15,13:30:00,8/7/15 13:30,RR,24.58,12.75
7/8/15,13:45:00,8/7/15 13:45,RR,24.8,14.09
7/8/15,14:00:00,8/7/15 14:00,RR,25.05,15.81
7/8/15,14:15:00,8/7/15 14:15,RR,25.26,17.65
7/8/15,14:30:00,8/7/15 14:30,RR,25.25,18.62
7/8/15,14:45:00,8/7/15 14:45,RR,25.11,19.5
7/8/15,15:00:00,8/7/15 15:00,RR,24.84,20.25
7/8/15,15:15:00,8/7/15 15:15,RR,24.63,20.94
7/8/15,15:30:00,8/7/15 15:30,RR,24.59,21.53
7/8/15,15:45:00,8/7/15 15:45,RR,24.44,21.96
7/8/15,16:00:00,8/7/15 16:00,RR,24.25,22.26
7/8/15,16:15:00,8/7/15 16:15,RR,24.05,22.49
7/8/15,16:30:00,8/7/15 16:30,RR,23.84,22.73
7/8/15,16:45:00,8/7/15 16:45,RR,23.68,22.94
7/8/15,17:00:00,8/7/15 17:00,RR,23.57,23.07
7/8/15,17:15:00,8/7/15 17:15,RR,23.42,23.2
7/8/15,17:30:00,8/7/15 17:30,RR,23.36,23.26
7/8/15,17:45:00,8/7/15 17:45,RR,23.49,23.19
7/8/15,18:00:00,8/7/15 18:00,RR,23.54,23.11
7/8/15,18:15:00,8/7/15 18:15,RR,23.54,23.59
7/8/15,18:30:00,8/7/15 18:30,RR,23.79,25.54
7/8/15,18:45:00,8/7/15 18:45,RR,24.03,25.38
7/8/15,19:00:00,8/7/15 19:00,RR,24.23,24.92
7/8/15,19:15:00,8/7/15 19:15,RR,24.4,24.37
7/8/15,19:30:00,8/7/15 19:30,RR,24.53,23.74
7/8/15,19:45:00,8/7/15 19:45,RR,24.67,22.9
7/8/15,20:00:00,8/7/15 20:00,RR,24.79,21.92
7/8/15,20:15:00,8/7/15 20:15,RR,24.89,20.91
7/8/15,20:30:00,8/7/15 20:30,RR,24.96,19.94
7/8/15,20:45:00,8/7/15 20:45,RR,25,18.99
7/8/15,21:00:00,8/7/15 21:00,RR,24.99,18.15
7/8/15,21:15:00,8/7/15 21:15,RR,24.97,17.29
7/8/15,21:30:00,8/7/15 21:30,RR,24.91,16.48
7/8/15,21:45:00,8/7/15 21:45,RR,24.87,15.66
7/8/15,22:00:00,8/7/15 22:00,RR,24.82,14.79
7/8/15,22:15:00,8/7/15 22:15,RR,24.75,14.11
7/8/15,22:30:00,8/7/15 22:30,RR,24.67,13.3
7/8/15,22:45:00,8/7/15 22:45,RR,24.56,12.67
7/8/15,23:00:00,8/7/15 23:00,RR,24.5,11.98
7/8/15,23:15:00,8/7/15 23:15,RR,24.4,11.35
7/8/15,23:30:00,8/7/15 23:30,RR,24.28,10.82
7/8/15,23:45:00,8/7/15 23:45,RR,24.2,10.31
7/9/15,0:00:00,9/7/15 0:00,RR,24.09,9.9
7/9/15,0:15:00,9/7/15 0:15,RR,24.03,9.46
7/9/15,0:30:00,9/7/15 0:30,RR,NA,NA
7/9/15,0:45:00,9/7/15 0:45,RR,NA,NA
7/9/15,1:00:00,9/7/15 1:00,RR,NA,NA
7/9/15,1:15:00,9/7/15 1:15,RR,NA,NA
7/9/15,1:30:00,9/7/15 1:30,RR,NA,NA
7/9/15,1:45:00,9/7/15 1:45,RR,NA,NA
7/9/15,2:00:00,9/7/15 2:00,RR,24.37,13.58
7/9/15,2:15:00,9/7/15 2:15,RR,24.34,14.84
7/9/15,2:30:00,9/7/15 2:30,RR,24.31,16.42
7/9/15,2:45:00,9/7/15 2:45,RR,24.17,17.95
7/9/15,3:00:00,9/7/15 3:00,RR,24.01,19.24
7/9/15,3:15:00,9/7/15 3:15,RR,23.91,20.05
7/9/15,3:30:00,9/7/15 3:30,RR,23.76,20.92
7/9/15,3:45:00,9/7/15 3:45,RR,23.58,21.6
7/9/15,4:00:00,9/7/15 4:00,RR,23.26,22.25
7/9/15,4:15:00,9/7/15 4:15,RR,22.9,22.79
7/9/15,4:30:00,9/7/15 4:30,RR,22.66,23.15
7/9/15,4:45:00,9/7/15 4:45,RR,22.47,23.43
7/9/15,5:00:00,9/7/15 5:00,RR,22.34,23.64
7/9/15,5:15:00,9/7/15 5:15,RR,22.26,23.78
7/9/15,5:30:00,9/7/15 5:30,RR,22.21,23.88
7/9/15,5:45:00,9/7/15 5:45,RR,22.17,23.94
7/9/15,6:00:00,9/7/15 6:00,RR,22.14,23.99
7/9/15,6:15:00,9/7/15 6:15,RR,22.29,23.78
7/9/15,6:30:00,9/7/15 6:30,RR,22.34,24.66
7/9/15,6:45:00,9/7/15 6:45,RR,22.63,24.86
7/9/15,7:00:00,9/7/15 7:00,RR,22.79,24.71
7/9/15,7:15:00,9/7/15 7:15,RR,22.93,24.3
7/9/15,7:30:00,9/7/15 7:30,RR,23.13,23.66
7/9/15,7:45:00,9/7/15 7:45,RR,23.29,22.96
7/9/15,8:00:00,9/7/15 8:00,RR,23.43,22.22
7/9/15,8:15:00,9/7/15 8:15,RR,23.57,21.17
7/9/15,8:30:00,9/7/15 8:30,RR,23.68,20.26
7/9/15,8:45:00,9/7/15 8:45,RR,23.76,19.32
7/9/15,9:00:00,9/7/15 9:00,RR,23.82,18.51
7/9/15,9:15:00,9/7/15 9:15,RR,23.88,17.61
7/9/15,9:30:00,9/7/15 9:30,RR,23.9,16.86
7/9/15,9:45:00,9/7/15 9:45,RR,23.95,16.04
7/9/15,10:00:00,9/7/15 10:00,RR,23.98,15.4
7/9/15,10:15:00,9/7/15 10:15,RR,23.99,14.71
7/9/15,10:30:00,9/7/15 10:30,RR,24.04,13.88
7/9/15,10:45:00,9/7/15 10:45,RR,24.15,13.14
7/9/15,11:00:00,9/7/15 11:00,RR,24.16,12.62
7/9/15,11:15:00,9/7/15 11:15,RR,24.24,11.99
7/9/15,11:30:00,9/7/15 11:30,RR,24.37,11.33
7/9/15,11:45:00,9/7/15 11:45,RR,24.39,10.8
7/9/15,12:00:00,9/7/15 12:00,RR,NA,NA
7/9/15,12:15:00,9/7/15 12:15,RR,NA,NA
7/9/15,12:30:00,9/7/15 12:30,RR,NA,NA
7/9/15,12:45:00,9/7/15 12:45,RR,NA,NA
7/9/15,13:00:00,9/7/15 13:00,RR,NA,NA
7/9/15,13:15:00,9/7/15 13:15,RR,NA,NA
7/9/15,13:30:00,9/7/15 13:30,RR,NA,NA
7/9/15,13:45:00,9/7/15 13:45,RR,NA,NA
7/9/15,14:00:00,9/7/15 14:00,RR,NA,NA
7/9/15,14:15:00,9/7/15 14:15,RR,NA,NA
7/9/15,14:30:00,9/7/15 14:30,RR,24.69,14.52
7/9/15,14:45:00,9/7/15 14:45,RR,24.85,16.02
7/9/15,15:00:00,9/7/15 15:00,RR,24.91,17.75
7/9/15,15:15:00,9/7/15 15:15,RR,24.75,19.31
7/9/15,15:30:00,9/7/15 15:30,RR,24.58,20.17
7/9/15,15:45:00,9/7/15 15:45,RR,24.24,21.03
7/9/15,16:00:00,9/7/15 16:00,RR,23.9,21.74
7/9/15,16:15:00,9/7/15 16:15,RR,23.64,22.49
7/9/15,16:30:00,9/7/15 16:30,RR,23.45,23.07
7/9/15,16:45:00,9/7/15 16:45,RR,23.24,23.4
7/9/15,17:00:00,9/7/15 17:00,RR,23.03,23.63
7/9/15,17:15:00,9/7/15 17:15,RR,22.79,23.83
7/9/15,17:30:00,9/7/15 17:30,RR,22.55,24.05
7/9/15,17:45:00,9/7/15 17:45,RR,22.37,24.21
7/9/15,18:00:00,9/7/15 18:00,RR,22.21,24.33
7/9/15,18:15:00,9/7/15 18:15,RR,22.1,24.43
7/9/15,18:30:00,9/7/15 18:30,RR,22,24.51
7/9/15,18:45:00,9/7/15 18:45,RR,21.99,24.53
7/9/15,19:00:00,9/7/15 19:00,RR,22.11,24.46
7/9/15,19:15:00,9/7/15 19:15,RR,22.2,24.91
7/9/15,19:30:00,9/7/15 19:30,RR,22.28,26.17
7/9/15,19:45:00,9/7/15 19:45,RR,22.52,26.65
7/9/15,20:00:00,9/7/15 20:00,RR,22.84,26.18
7/9/15,20:15:00,9/7/15 20:15,RR,23.07,25.68
7/9/15,20:30:00,9/7/15 20:30,RR,23.22,25.24
7/9/15,20:45:00,9/7/15 20:45,RR,23.39,24.5
7/9/15,21:00:00,9/7/15 21:00,RR,23.64,23.47
7/9/15,21:15:00,9/7/15 21:15,RR,23.8,22.54
7/9/15,21:30:00,9/7/15 21:30,RR,23.95,21.56
7/9/15,21:45:00,9/7/15 21:45,RR,24.06,20.6
7/9/15,22:00:00,9/7/15 22:00,RR,24.16,19.57
7/9/15,22:15:00,9/7/15 22:15,RR,24.16,18.77
7/9/15,22:30:00,9/7/15 22:30,RR,24.18,17.94
7/9/15,22:45:00,9/7/15 22:45,RR,24.19,17.08
7/9/15,23:00:00,9/7/15 23:00,RR,24.17,16.24
7/9/15,23:15:00,9/7/15 23:15,RR,24.13,15.5
7/9/15,23:30:00,9/7/15 23:30,RR,24.09,14.75
7/9/15,23:45:00,9/7/15 23:45,RR,24.03,14.04
7/10/15,0:00:00,10/7/15 0:00,RR,23.99,13.29
7/10/15,0:15:00,10/7/15 0:15,RR,23.91,12.59
7/10/15,0:30:00,10/7/15 0:30,RR,23.84,12.08
7/10/15,0:45:00,10/7/15 0:45,RR,23.81,11.48
7/10/15,1:00:00,10/7/15 1:00,RR,23.78,11.13
7/10/15,1:15:00,10/7/15 1:15,RR,23.75,10.69
7/10/15,1:30:00,10/7/15 1:30,RR,23.72,10.28
7/10/15,1:45:00,10/7/15 1:45,RR,23.67,9.99
7/10/15,2:00:00,10/7/15 2:00,RR,23.56,10.29
7/10/15,2:15:00,10/7/15 2:15,RR,23.56,11.28
7/10/15,2:30:00,10/7/15 2:30,RR,23.72,12.13
7/10/15,2:45:00,10/7/15 2:45,RR,23.74,13.32
7/10/15,3:00:00,10/7/15 3:00,RR,23.78,14.36
7/10/15,3:15:00,10/7/15 3:15,RR,23.75,15.3
7/10/15,3:30:00,10/7/15 3:30,RR,23.61,16.61
7/10/15,3:45:00,10/7/15 3:45,RR,23.44,17.94
7/10/15,4:00:00,10/7/15 4:00,RR,23.11,19.19
7/10/15,4:15:00,10/7/15 4:15,RR,22.94,20.31
7/10/15,4:30:00,10/7/15 4:30,RR,22.79,21.21
7/10/15,4:45:00,10/7/15 4:45,RR,22.64,22.02
7/10/15,5:00:00,10/7/15 5:00,RR,22.44,22.67
7/10/15,5:15:00,10/7/15 5:15,RR,22.14,23.26
7/10/15,5:30:00,10/7/15 5:30,RR,21.92,23.6
7/10/15,5:45:00,10/7/15 5:45,RR,21.75,23.91
7/10/15,6:00:00,10/7/15 6:00,RR,21.64,24.15
7/10/15,6:15:00,10/7/15 6:15,RR,21.58,24.28
7/10/15,6:30:00,10/7/15 6:30,RR,21.58,24.3
7/10/15,6:45:00,10/7/15 6:45,RR,21.53,24.42
7/10/15,7:00:00,10/7/15 7:00,RR,21.53,24.43
7/10/15,7:15:00,10/7/15 7:15,RR,21.6,24.48
7/10/15,7:30:00,10/7/15 7:30,RR,21.83,24.86
7/10/15,7:45:00,10/7/15 7:45,RR,22.01,24.89
7/10/15,8:00:00,10/7/15 8:00,RR,22.2,24.34
7/10/15,8:15:00,10/7/15 8:15,RR,22.33,23.9
7/10/15,8:30:00,10/7/15 8:30,RR,22.48,23.27
7/10/15,8:45:00,10/7/15 8:45,RR,22.65,22.49
7/10/15,9:00:00,10/7/15 9:00,RR,22.86,21.51
7/10/15,9:15:00,10/7/15 9:15,RR,23,20.5
7/10/15,9:30:00,10/7/15 9:30,RR,23.12,19.74
7/10/15,9:45:00,10/7/15 9:45,RR,23.31,18.54
7/10/15,10:00:00,10/7/15 10:00,RR,23.44,17.8
7/10/15,10:15:00,10/7/15 10:15,RR,23.51,17.05
7/10/15,10:30:00,10/7/15 10:30,RR,23.61,16.34
7/10/15,10:45:00,10/7/15 10:45,RR,23.67,15.6
7/10/15,11:00:00,10/7/15 11:00,RR,23.85,14.86
7/10/15,11:15:00,10/7/15 11:15,RR,23.85,14.22
7/10/15,11:30:00,10/7/15 11:30,RR,23.84,13.77
7/10/15,11:45:00,10/7/15 11:45,RR,23.94,13
7/10/15,12:00:00,10/7/15 12:00,RR,NA,NA
7/10/15,12:15:00,10/7/15 12:15,RR,NA,NA
7/10/15,12:30:00,10/7/15 12:30,RR,NA,NA
7/10/15,12:45:00,10/7/15 12:45,RR,NA,NA
7/10/15,13:00:00,10/7/15 13:00,RR,NA,NA
7/10/15,13:15:00,10/7/15 13:15,RR,NA,NA
7/10/15,13:30:00,10/7/15 13:30,RR,NA,NA
7/10/15,13:45:00,10/7/15 13:45,RR,NA,NA
7/10/15,14:00:00,10/7/15 14:00,RR,NA,NA
7/10/15,14:15:00,10/7/15 14:15,RR,NA,NA
7/10/15,14:30:00,10/7/15 14:30,RR,NA,NA
7/10/15,14:45:00,10/7/15 14:45,RR,NA,NA
7/10/15,15:00:00,10/7/15 15:00,RR,NA,NA
7/10/15,15:15:00,10/7/15 15:15,RR,NA,NA
7/10/15,15:30:00,10/7/15 15:30,RR,24.5,15.18
7/10/15,15:45:00,10/7/15 15:45,RR,24.47,16.64
7/10/15,16:00:00,10/7/15 16:00,RR,24.51,18.14
7/10/15,16:15:00,10/7/15 16:15,RR,24.39,19.52
7/10/15,16:30:00,10/7/15 16:30,RR,24.15,20.55
7/10/15,16:45:00,10/7/15 16:45,RR,23.86,21.39
7/10/15,17:00:00,10/7/15 17:00,RR,23.61,22.13
7/10/15,17:15:00,10/7/15 17:15,RR,23.48,22.94
7/10/15,17:30:00,10/7/15 17:30,RR,23.36,23.52
7/10/15,17:45:00,10/7/15 17:45,RR,23.2,23.81
7/10/15,18:00:00,10/7/15 18:00,RR,23,24
7/10/15,18:15:00,10/7/15 18:15,RR,22.81,24.18
7/10/15,18:30:00,10/7/15 18:30,RR,22.62,24.35
7/10/15,18:45:00,10/7/15 18:45,RR,22.47,24.48
7/10/15,19:00:00,10/7/15 19:00,RR,22.32,24.6
7/10/15,19:15:00,10/7/15 19:15,RR,22.2,24.7
7/10/15,19:30:00,10/7/15 19:30,RR,22.12,24.76
7/10/15,19:45:00,10/7/15 19:45,RR,22.08,24.79
7/10/15,20:00:00,10/7/15 20:00,RR,22.22,24.69
7/10/15,20:15:00,10/7/15 20:15,RR,22.29,25.21
7/10/15,20:30:00,10/7/15 20:30,RR,22.37,26.53
7/10/15,20:45:00,10/7/15 20:45,RR,22.57,26.61
7/10/15,21:00:00,10/7/15 21:00,RR,22.84,26.15
7/10/15,21:15:00,10/7/15 21:15,RR,23.03,25.72
7/10/15,21:30:00,10/7/15 21:30,RR,23.17,25.22
7/10/15,21:45:00,10/7/15 21:45,RR,23.28,24.58
7/10/15,22:00:00,10/7/15 22:00,RR,23.47,23.5
7/10/15,22:15:00,10/7/15 22:15,RR,23.63,22.39
7/10/15,22:30:00,10/7/15 22:30,RR,23.76,21.32
7/10/15,22:45:00,10/7/15 22:45,RR,23.83,20.33
7/10/15,23:00:00,10/7/15 23:00,RR,23.88,19.3
7/10/15,23:15:00,10/7/15 23:15,RR,23.9,18.38
7/10/15,23:30:00,10/7/15 23:30,RR,23.92,17.45
7/10/15,23:45:00,10/7/15 23:45,RR,23.92,16.69
7/11/15,0:00:00,11/7/15 0:00,RR,23.9,15.97
7/11/15,0:15:00,11/7/15 0:15,RR,23.87,15.16
7/11/15,0:30:00,11/7/15 0:30,RR,23.85,14.51
7/11/15,0:45:00,11/7/15 0:45,RR,23.82,13.78
7/11/15,1:00:00,11/7/15 1:00,RR,23.78,13.17
7/11/15,1:15:00,11/7/15 1:15,RR,23.75,12.58
7/11/15,1:30:00,11/7/15 1:30,RR,23.71,12.12
7/11/15,1:45:00,11/7/15 1:45,RR,23.67,11.66
7/11/15,2:00:00,11/7/15 2:00,RR,23.64,11.19
7/11/15,2:15:00,11/7/15 2:15,RR,23.62,10.83
7/11/15,2:30:00,11/7/15 2:30,RR,23.56,10.46
7/11/15,2:45:00,11/7/15 2:45,RR,NA,NA
7/11/15,3:00:00,11/7/15 3:00,RR,NA,NA
7/11/15,3:15:00,11/7/15 3:15,RR,NA,NA
7/11/15,3:30:00,11/7/15 3:30,RR,NA,NA
7/11/15,3:45:00,11/7/15 3:45,RR,NA,NA
7/11/15,4:00:00,11/7/15 4:00,RR,NA,NA
7/11/15,4:15:00,11/7/15 4:15,RR,23.49,14.58
7/11/15,4:30:00,11/7/15 4:30,RR,23.32,15.83
7/11/15,4:45:00,11/7/15 4:45,RR,23.21,17.33
7/11/15,5:00:00,11/7/15 5:00,RR,22.92,18.78
7/11/15,5:15:00,11/7/15 5:15,RR,22.77,19.92
7/11/15,5:30:00,11/7/15 5:30,RR,22.65,20.76
7/11/15,5:45:00,11/7/15 5:45,RR,22.52,21.71
7/11/15,6:00:00,11/7/15 6:00,RR,22.38,22.47
7/11/15,6:15:00,11/7/15 6:15,RR,22.18,23.1
7/11/15,6:30:00,11/7/15 6:30,RR,21.95,23.66
7/11/15,6:45:00,11/7/15 6:45,RR,21.79,24.03
7/11/15,7:00:00,11/7/15 7:00,RR,21.69,24.25
7/11/15,7:15:00,11/7/15 7:15,RR,21.65,24.38
7/11/15,7:30:00,11/7/15 7:30,RR,21.65,24.42
7/11/15,7:45:00,11/7/15 7:45,RR,21.61,24.52
7/11/15,8:00:00,11/7/15 8:00,RR,21.7,24.46
7/11/15,8:15:00,11/7/15 8:15,RR,21.69,24.49
7/11/15,8:30:00,11/7/15 8:30,RR,22.03,24.71
7/11/15,8:45:00,11/7/15 8:45,RR,22.22,24.64
7/11/15,9:00:00,11/7/15 9:00,RR,22.44,24.08
7/11/15,9:15:00,11/7/15 9:15,RR,22.55,23.58
7/11/15,9:30:00,11/7/15 9:30,RR,22.67,22.97
7/11/15,9:45:00,11/7/15 9:45,RR,22.86,22.11
7/11/15,10:00:00,11/7/15 10:00,RR,23.01,21.21
7/11/15,10:15:00,11/7/15 10:15,RR,23.21,20.13
7/11/15,10:30:00,11/7/15 10:30,RR,23.31,19.17
7/11/15,10:45:00,11/7/15 10:45,RR,23.42,18.45
7/11/15,11:00:00,11/7/15 11:00,RR,23.58,17.68
7/11/15,11:15:00,11/7/15 11:15,RR,23.65,16.93
7/11/15,11:30:00,11/7/15 11:30,RR,23.74,16.42
7/11/15,11:45:00,11/7/15 11:45,RR,23.83,15.64
7/11/15,12:00:00,11/7/15 12:00,RR,23.91,14.99
7/11/15,12:15:00,11/7/15 12:15,RR,24.01,14.41
7/11/15,12:30:00,11/7/15 12:30,RR,24.14,13.74
7/11/15,12:45:00,11/7/15 12:45,RR,24.36,13.16
7/11/15,13:00:00,11/7/15 13:00,RR,24.33,12.56
7/11/15,13:15:00,11/7/15 13:15,RR,24.6,11.96
7/11/15,13:30:00,11/7/15 13:30,RR,24.6,11.48
7/11/15,13:45:00,11/7/15 13:45,RR,24.75,10.92
7/11/15,14:00:00,11/7/15 14:00,RR,24.91,10.19
7/11/15,14:15:00,11/7/15 14:15,RR,25.04,10.03
7/11/15,14:30:00,11/7/15 14:30,RR,NA,NA
7/11/15,14:45:00,11/7/15 14:45,RR,NA,NA
7/11/15,15:00:00,11/7/15 15:00,RR,NA,NA
7/11/15,15:15:00,11/7/15 15:15,RR,NA,NA
7/11/15,15:30:00,11/7/15 15:30,RR,NA,NA
7/11/15,15:45:00,11/7/15 15:45,RR,NA,NA
7/11/15,16:00:00,11/7/15 16:00,RR,NA,NA
7/11/15,16:15:00,11/7/15 16:15,RR,NA,NA
7/11/15,16:30:00,11/7/15 16:30,RR,24.83,15.22
7/11/15,16:45:00,11/7/15 16:45,RR,24.88,16.59
7/11/15,17:00:00,11/7/15 17:00,RR,24.99,18.2
7/11/15,17:15:00,11/7/15 17:15,RR,24.9,19.67
7/11/15,17:30:00,11/7/15 17:30,RR,24.7,20.68
7/11/15,17:45:00,11/7/15 17:45,RR,24.41,21.66
7/11/15,18:00:00,11/7/15 18:00,RR,24.18,22.46
7/11/15,18:15:00,11/7/15 18:15,RR,24.12,23.2
7/11/15,18:30:00,11/7/15 18:30,RR,24.05,23.78
7/11/15,18:45:00,11/7/15 18:45,RR,23.88,24.03
7/11/15,19:00:00,11/7/15 19:00,RR,23.64,24.22
7/11/15,19:15:00,11/7/15 19:15,RR,23.39,24.41
7/11/15,19:30:00,11/7/15 19:30,RR,23.18,24.56
7/11/15,19:45:00,11/7/15 19:45,RR,23,24.69
7/11/15,20:00:00,11/7/15 20:00,RR,22.83,24.82
7/11/15,20:15:00,11/7/15 20:15,RR,22.71,24.92
7/11/15,20:30:00,11/7/15 20:30,RR,22.61,25
7/11/15,20:45:00,11/7/15 20:45,RR,22.68,24.95
7/11/15,21:00:00,11/7/15 21:00,RR,22.77,24.88
7/11/15,21:15:00,11/7/15 21:15,RR,22.81,25.88
7/11/15,21:30:00,11/7/15 21:30,RR,22.93,26.55
7/11/15,21:45:00,11/7/15 21:45,RR,23.12,26.69
7/11/15,22:00:00,11/7/15 22:00,RR,23.44,26.25
7/11/15,22:15:00,11/7/15 22:15,RR,23.61,25.91
7/11/15,22:30:00,11/7/15 22:30,RR,23.73,25.47
