Date,Time,Timestamp,Station,Temp,Salinity
4/29/16,18:30:00,29-04-2016 18:30:00,RR,12.49,19.51
4/29/16,18:45:00,29-04-2016 18:45:00,RR,12.53,18.82
4/29/16,19:00:00,29-04-2016 19:00:00,RR,12.53,18.23
4/29/16,19:15:00,29-04-2016 19:15:00,RR,12.53,17.76
4/29/16,19:30:00,29-04-2016 19:30:00,RR,12.52,17.21
4/29/16,19:45:00,29-04-2016 19:45:00,RR,12.49,16.64
4/29/16,20:00:00,29-04-2016 20:00:00,RR,12.47,16.05
4/29/16,20:15:00,29-04-2016 20:15:00,RR,12.43,15.62
4/29/16,20:30:00,29-04-2016 20:30:00,RR,12.38,15.23
4/29/16,20:45:00,29-04-2016 20:45:00,RR,12.33,14.57
4/29/16,21:00:00,29-04-2016 21:00:00,RR,12.31,14.19
4/29/16,21:15:00,29-04-2016 21:15:00,RR,12.29,13.61
4/29/16,21:30:00,29-04-2016 21:30:00,RR,12.28,12.98
4/29/16,21:45:00,29-04-2016 21:45:00,RR,12.24,12.41
4/29/16,22:00:00,29-04-2016 22:00:00,RR,12.23,11.95
4/29/16,22:15:00,29-04-2016 22:15:00,RR,12.2,11.29
4/29/16,22:30:00,29-04-2016 22:30:00,RR,12.19,10.89
4/29/16,22:45:00,29-04-2016 22:45:00,RR,12.17,10.45
4/29/16,23:00:00,29-04-2016 23:00:00,RR,12.15,9.89
4/29/16,23:15:00,29-04-2016 23:15:00,RR,12.17,9.32
4/29/16,23:30:00,29-04-2016 23:30:00,RR,12.17,8.84
4/29/16,23:45:00,29-04-2016 23:45:00,RR,12.16,8.51
4/30/16,0:00:00,30-04-2016 00:00:00,RR,12.11,8.26
4/30/16,0:15:00,30-04-2016 00:15:00,RR,12.02,8.26
4/30/16,0:30:00,30-04-2016 00:30:00,RR,11.99,9.13
4/30/16,0:45:00,30-04-2016 00:45:00,RR,12.17,11.53
4/30/16,1:00:00,30-04-2016 01:00:00,RR,12.06,10.97
4/30/16,1:15:00,30-04-2016 01:15:00,RR,12.17,11.95
4/30/16,1:30:00,30-04-2016 01:30:00,RR,12.16,13.01
4/30/16,1:45:00,30-04-2016 01:45:00,RR,12.14,14.1
4/30/16,2:00:00,30-04-2016 02:00:00,RR,12.06,14.99
4/30/16,2:15:00,30-04-2016 02:15:00,RR,12.01,15.82
4/30/16,2:30:00,30-04-2016 02:30:00,RR,11.88,17.03
4/30/16,2:45:00,30-04-2016 02:45:00,RR,11.77,18.63
4/30/16,3:00:00,30-04-2016 03:00:00,RR,11.71,19.72
4/30/16,3:15:00,30-04-2016 03:15:00,RR,11.67,20.59
4/30/16,3:30:00,30-04-2016 03:30:00,RR,11.61,21.27
4/30/16,3:45:00,30-04-2016 03:45:00,RR,11.53,21.85
4/30/16,4:00:00,30-04-2016 04:00:00,RR,11.44,22.45
4/30/16,4:15:00,30-04-2016 04:15:00,RR,11.33,23.35
4/30/16,4:30:00,30-04-2016 04:30:00,RR,11.24,23.52
4/30/16,4:45:00,30-04-2016 04:45:00,RR,11.2,23.2
4/30/16,5:00:00,30-04-2016 05:00:00,RR,11.12,23.34
4/30/16,5:15:00,30-04-2016 05:15:00,RR,11.11,23.7
4/30/16,5:30:00,30-04-2016 05:30:00,RR,11.15,23.49
4/30/16,5:45:00,30-04-2016 05:45:00,RR,11.2,23.29
4/30/16,6:00:00,30-04-2016 06:00:00,RR,11.35,22.52
4/30/16,6:15:00,30-04-2016 06:15:00,RR,11.48,21.97
4/30/16,6:30:00,30-04-2016 06:30:00,RR,11.51,21.6
4/30/16,6:45:00,30-04-2016 06:45:00,RR,11.56,20.8
4/30/16,7:00:00,30-04-2016 07:00:00,RR,11.63,19.99
4/30/16,7:15:00,30-04-2016 07:15:00,RR,11.68,19.37
4/30/16,7:30:00,30-04-2016 07:30:00,RR,11.73,18.7
4/30/16,7:45:00,30-04-2016 07:45:00,RR,11.77,18.07
4/30/16,8:00:00,30-04-2016 08:00:00,RR,11.84,17.46
4/30/16,8:15:00,30-04-2016 08:15:00,RR,11.88,17.11
4/30/16,8:30:00,30-04-2016 08:30:00,RR,11.94,16.59
4/30/16,8:45:00,30-04-2016 08:45:00,RR,11.99,16.14
4/30/16,9:00:00,30-04-2016 09:00:00,RR,12.05,15.6
4/30/16,9:15:00,30-04-2016 09:15:00,RR,12.11,15.08
4/30/16,9:30:00,30-04-2016 09:30:00,RR,12.18,14.61
4/30/16,9:45:00,30-04-2016 09:45:00,RR,12.24,14.24
4/30/16,10:00:00,30-04-2016 10:00:00,RR,12.28,13.79
4/30/16,10:15:00,30-04-2016 10:15:00,RR,12.47,13.31
4/30/16,10:30:00,30-04-2016 10:30:00,RR,12.6,12.72
4/30/16,10:45:00,30-04-2016 10:45:00,RR,12.7,12.29
4/30/16,11:00:00,30-04-2016 11:00:00,RR,12.76,11.94
4/30/16,11:15:00,30-04-2016 11:15:00,RR,12.87,11.42
4/30/16,11:30:00,30-04-2016 11:30:00,RR,12.93,10.98
4/30/16,11:45:00,30-04-2016 11:45:00,RR,12.96,10.46
4/30/16,12:00:00,30-04-2016 12:00:00,RR,13.04,10.18
4/30/16,12:15:00,30-04-2016 12:15:00,RR,NA,NA
4/30/16,12:30:00,30-04-2016 12:30:00,RR,NA,NA
4/30/16,12:45:00,30-04-2016 12:45:00,RR,NA,NA
4/30/16,13:00:00,30-04-2016 13:00:00,RR,NA,NA
4/30/16,13:15:00,30-04-2016 13:15:00,RR,NA,NA
4/30/16,13:30:00,30-04-2016 13:30:00,RR,NA,NA
4/30/16,13:45:00,30-04-2016 13:45:00,RR,NA,NA
4/30/16,14:00:00,30-04-2016 14:00:00,RR,NA,NA
4/30/16,14:15:00,30-04-2016 14:15:00,RR,13.04,13.37
4/30/16,14:30:00,30-04-2016 14:30:00,RR,13.11,14.04
4/30/16,14:45:00,30-04-2016 14:45:00,RR,13.27,14.76
4/30/16,15:00:00,30-04-2016 15:00:00,RR,13.41,15.36
4/30/16,15:15:00,30-04-2016 15:15:00,RR,13.64,16.46
4/30/16,15:30:00,30-04-2016 15:30:00,RR,13.72,17.67
4/30/16,15:45:00,30-04-2016 15:45:00,RR,13.69,18.51
4/30/16,16:00:00,30-04-2016 16:00:00,RR,13.6,19.36
4/30/16,16:15:00,30-04-2016 16:15:00,RR,13.38,20.65
4/30/16,16:30:00,30-04-2016 16:30:00,RR,13.26,21.1
4/30/16,16:45:00,30-04-2016 16:45:00,RR,13.21,21.46
4/30/16,17:00:00,30-04-2016 17:00:00,RR,13.15,22.03
4/30/16,17:15:00,30-04-2016 17:15:00,RR,13.17,22.64
4/30/16,17:30:00,30-04-2016 17:30:00,RR,13.17,22.54
4/30/16,17:45:00,30-04-2016 17:45:00,RR,13.16,22.62
4/30/16,18:00:00,30-04-2016 18:00:00,RR,13.18,22.81
4/30/16,18:15:00,30-04-2016 18:15:00,RR,13.16,22.75
4/30/16,18:30:00,30-04-2016 18:30:00,RR,13.12,22.4
4/30/16,18:45:00,30-04-2016 18:45:00,RR,13.19,21.66
4/30/16,19:00:00,30-04-2016 19:00:00,RR,13.26,21.24
4/30/16,19:15:00,30-04-2016 19:15:00,RR,13.3,20.73
4/30/16,19:30:00,30-04-2016 19:30:00,RR,13.37,20.09
4/30/16,19:45:00,30-04-2016 19:45:00,RR,13.42,19.39
4/30/16,20:00:00,30-04-2016 20:00:00,RR,13.45,18.8
4/30/16,20:15:00,30-04-2016 20:15:00,RR,13.42,18.25
4/30/16,20:30:00,30-04-2016 20:30:00,RR,13.38,17.62
4/30/16,20:45:00,30-04-2016 20:45:00,RR,13.35,17.2
4/30/16,21:00:00,30-04-2016 21:00:00,RR,13.29,16.71
4/30/16,21:15:00,30-04-2016 21:15:00,RR,13.24,16.23
4/30/16,21:30:00,30-04-2016 21:30:00,RR,13.18,15.97
4/30/16,21:45:00,30-04-2016 21:45:00,RR,13.1,15.46
4/30/16,22:00:00,30-04-2016 22:00:00,RR,13.04,14.87
4/30/16,22:15:00,30-04-2016 22:15:00,RR,12.98,14.41
4/30/16,22:30:00,30-04-2016 22:30:00,RR,12.92,13.83
4/30/16,22:45:00,30-04-2016 22:45:00,RR,12.9,13.41
4/30/16,23:00:00,30-04-2016 23:00:00,RR,12.86,12.85
4/30/16,23:15:00,30-04-2016 23:15:00,RR,12.85,12.43
4/30/16,23:30:00,30-04-2016 23:30:00,RR,12.8,11.8
4/30/16,23:45:00,30-04-2016 23:45:00,RR,12.79,11.31
5/1/16,0:00:00,01-05-2016 00:00:00,RR,12.76,10.73
5/1/16,0:15:00,01-05-2016 00:15:00,RR,12.71,10.14
5/1/16,0:30:00,01-05-2016 00:30:00,RR,12.79,9.94
5/1/16,0:45:00,01-05-2016 00:45:00,RR,12.68,9.37
5/1/16,1:00:00,01-05-2016 01:00:00,RR,NA,NA
5/1/16,1:15:00,01-05-2016 01:15:00,RR,NA,NA
5/1/16,1:30:00,01-05-2016 01:30:00,RR,NA,NA
5/1/16,1:45:00,01-05-2016 01:45:00,RR,NA,NA
5/1/16,2:00:00,01-05-2016 02:00:00,RR,NA,NA
5/1/16,2:15:00,01-05-2016 02:15:00,RR,12.76,12.14
5/1/16,2:30:00,01-05-2016 02:30:00,RR,12.8,13.32
5/1/16,2:45:00,01-05-2016 02:45:00,RR,12.81,14.14
5/1/16,3:00:00,01-05-2016 03:00:00,RR,12.76,15.2
5/1/16,3:15:00,01-05-2016 03:15:00,RR,12.73,16.19
5/1/16,3:30:00,01-05-2016 03:30:00,RR,12.68,17.14
5/1/16,3:45:00,01-05-2016 03:45:00,RR,12.55,18.55
5/1/16,4:00:00,01-05-2016 04:00:00,RR,12.49,19.57
5/1/16,4:15:00,01-05-2016 04:15:00,RR,12.46,20.34
5/1/16,4:30:00,01-05-2016 04:30:00,RR,12.41,21.15
5/1/16,4:45:00,01-05-2016 04:45:00,RR,12.31,21.82
5/1/16,5:00:00,01-05-2016 05:00:00,RR,12.2,22.37
5/1/16,5:15:00,01-05-2016 05:15:00,RR,12.07,22.9
5/1/16,5:30:00,01-05-2016 05:30:00,RR,11.94,23.36
5/1/16,5:45:00,01-05-2016 05:45:00,RR,11.83,23.94
5/1/16,6:00:00,01-05-2016 06:00:00,RR,11.78,23.8
5/1/16,6:15:00,01-05-2016 06:15:00,RR,11.75,23.69
5/1/16,6:30:00,01-05-2016 06:30:00,RR,11.7,23.88
5/1/16,6:45:00,01-05-2016 06:45:00,RR,11.81,23.57
5/1/16,7:00:00,01-05-2016 07:00:00,RR,11.92,23.44
5/1/16,7:15:00,01-05-2016 07:15:00,RR,12.11,22.8
5/1/16,7:30:00,01-05-2016 07:30:00,RR,12.21,22.41
5/1/16,7:45:00,01-05-2016 07:45:00,RR,12.27,21.95
5/1/16,8:00:00,01-05-2016 08:00:00,RR,12.36,21.17
5/1/16,8:15:00,01-05-2016 08:15:00,RR,12.43,20.43
5/1/16,8:30:00,01-05-2016 08:30:00,RR,12.49,19.69
5/1/16,8:45:00,01-05-2016 08:45:00,RR,12.55,18.86
5/1/16,9:00:00,01-05-2016 09:00:00,RR,12.59,18.23
5/1/16,9:15:00,01-05-2016 09:15:00,RR,12.63,17.78
5/1/16,9:30:00,01-05-2016 09:30:00,RR,12.66,17.31
5/1/16,9:45:00,01-05-2016 09:45:00,RR,12.69,16.85
5/1/16,10:00:00,01-05-2016 10:00:00,RR,12.7,16.35
5/1/16,10:15:00,01-05-2016 10:15:00,RR,12.73,15.82
5/1/16,10:30:00,01-05-2016 10:30:00,RR,12.74,15.37
5/1/16,10:45:00,01-05-2016 10:45:00,RR,12.76,14.85
5/1/16,11:00:00,01-05-2016 11:00:00,RR,12.77,14.45
5/1/16,11:15:00,01-05-2016 11:15:00,RR,12.78,13.94
5/1/16,11:30:00,01-05-2016 11:30:00,RR,12.8,13.52
5/1/16,11:45:00,01-05-2016 11:45:00,RR,12.81,13.06
5/1/16,12:00:00,01-05-2016 12:00:00,RR,12.83,12.54
5/1/16,12:15:00,01-05-2016 12:15:00,RR,12.84,12.14
5/1/16,12:30:00,01-05-2016 12:30:00,RR,12.86,11.69
5/1/16,12:45:00,01-05-2016 12:45:00,RR,12.87,11.35
5/1/16,13:00:00,01-05-2016 13:00:00,RR,12.88,10.82
5/1/16,13:15:00,01-05-2016 13:15:00,RR,12.92,10.39
5/1/16,13:30:00,01-05-2016 13:30:00,RR,12.9,9.9
5/1/16,13:45:00,01-05-2016 13:45:00,RR,NA,NA
5/1/16,14:00:00,01-05-2016 14:00:00,RR,NA,NA
5/1/16,14:15:00,01-05-2016 14:15:00,RR,NA,NA
5/1/16,14:30:00,01-05-2016 14:30:00,RR,NA,NA
5/1/16,14:45:00,01-05-2016 14:45:00,RR,NA,NA
5/1/16,15:00:00,01-05-2016 15:00:00,RR,12.85,12.71
5/1/16,15:15:00,01-05-2016 15:15:00,RR,12.84,13.4
5/1/16,15:30:00,01-05-2016 15:30:00,RR,12.81,14.11
5/1/16,15:45:00,01-05-2016 15:45:00,RR,12.77,14.93
5/1/16,16:00:00,01-05-2016 16:00:00,RR,12.75,15.76
5/1/16,16:15:00,01-05-2016 16:15:00,RR,12.7,16.82
5/1/16,16:30:00,01-05-2016 16:30:00,RR,12.57,18.42
5/1/16,16:45:00,01-05-2016 16:45:00,RR,12.49,19.25
5/1/16,17:00:00,01-05-2016 17:00:00,RR,12.38,20.08
5/1/16,17:15:00,01-05-2016 17:15:00,RR,12.26,20.94
5/1/16,17:30:00,01-05-2016 17:30:00,RR,12.16,21.62
5/1/16,17:45:00,01-05-2016 17:45:00,RR,12.06,22.25
5/1/16,18:00:00,01-05-2016 18:00:00,RR,11.97,22.75
5/1/16,18:15:00,01-05-2016 18:15:00,RR,11.89,23.25
5/1/16,18:30:00,01-05-2016 18:30:00,RR,11.85,23.43
5/1/16,18:45:00,01-05-2016 18:45:00,RR,11.84,23.52
5/1/16,19:00:00,01-05-2016 19:00:00,RR,11.81,23.52
5/1/16,19:15:00,01-05-2016 19:15:00,RR,11.8,23.64
5/1/16,19:30:00,01-05-2016 19:30:00,RR,11.84,23.37
5/1/16,19:45:00,01-05-2016 19:45:00,RR,11.98,22.8
5/1/16,20:00:00,01-05-2016 20:00:00,RR,12.07,22.33
5/1/16,20:15:00,01-05-2016 20:15:00,RR,12.11,21.99
5/1/16,20:30:00,01-05-2016 20:30:00,RR,12.19,21.33
5/1/16,20:45:00,01-05-2016 20:45:00,RR,12.25,20.64
5/1/16,21:00:00,01-05-2016 21:00:00,RR,12.33,19.83
5/1/16,21:15:00,01-05-2016 21:15:00,RR,12.38,19.12
5/1/16,21:30:00,01-05-2016 21:30:00,RR,12.41,18.46
5/1/16,21:45:00,01-05-2016 21:45:00,RR,12.43,17.83
5/1/16,22:00:00,01-05-2016 22:00:00,RR,12.47,17.3
5/1/16,22:15:00,01-05-2016 22:15:00,RR,12.49,16.79
5/1/16,22:30:00,01-05-2016 22:30:00,RR,12.5,16.35
5/1/16,22:45:00,01-05-2016 22:45:00,RR,12.51,15.82
5/1/16,23:00:00,01-05-2016 23:00:00,RR,12.51,15.4
5/1/16,23:15:00,01-05-2016 23:15:00,RR,12.53,14.97
5/1/16,23:30:00,01-05-2016 23:30:00,RR,12.53,14.41
5/1/16,23:45:00,01-05-2016 23:45:00,RR,12.53,14.01
5/2/16,0:00:00,02-05-2016 00:00:00,RR,12.52,13.41
5/2/16,0:15:00,02-05-2016 00:15:00,RR,12.5,12.94
5/2/16,0:30:00,02-05-2016 00:30:00,RR,12.49,12.38
5/2/16,0:45:00,02-05-2016 00:45:00,RR,12.44,11.93
5/2/16,1:00:00,02-05-2016 01:00:00,RR,12.46,11.74
5/2/16,1:15:00,02-05-2016 01:15:00,RR,12.39,11.04
5/2/16,1:30:00,02-05-2016 01:30:00,RR,12.35,10.62
5/2/16,1:45:00,02-05-2016 01:45:00,RR,12.32,10.1
5/2/16,2:00:00,02-05-2016 02:00:00,RR,12.26,9.65
5/2/16,2:15:00,02-05-2016 02:15:00,RR,12.22,9.56
5/2/16,2:30:00,02-05-2016 02:30:00,RR,12.33,9.78
5/2/16,2:45:00,02-05-2016 02:45:00,RR,12.41,11.41
5/2/16,3:00:00,02-05-2016 03:00:00,RR,12.45,12.08
5/2/16,3:15:00,02-05-2016 03:15:00,RR,12.42,12.88
5/2/16,3:30:00,02-05-2016 03:30:00,RR,12.38,13.75
5/2/16,3:45:00,02-05-2016 03:45:00,RR,12.31,14.86
5/2/16,4:00:00,02-05-2016 04:00:00,RR,12.24,15.63
5/2/16,4:15:00,02-05-2016 04:15:00,RR,12.15,16.58
5/2/16,4:30:00,02-05-2016 04:30:00,RR,12.01,17.63
5/2/16,4:45:00,02-05-2016 04:45:00,RR,11.84,18.98
5/2/16,5:00:00,02-05-2016 05:00:00,RR,11.72,19.93
5/2/16,5:15:00,02-05-2016 05:15:00,RR,11.62,20.81
5/2/16,5:30:00,02-05-2016 05:30:00,RR,11.51,22.12
5/2/16,5:45:00,02-05-2016 05:45:00,RR,11.41,22.44
5/2/16,6:00:00,02-05-2016 06:00:00,RR,11.29,22.96
5/2/16,6:15:00,02-05-2016 06:15:00,RR,11.21,23.31
5/2/16,6:30:00,02-05-2016 06:30:00,RR,11.08,23.72
5/2/16,6:45:00,02-05-2016 06:45:00,RR,11.02,23.95
5/2/16,7:00:00,02-05-2016 07:00:00,RR,10.99,24.13
5/2/16,7:15:00,02-05-2016 07:15:00,RR,11,24.21
5/2/16,7:30:00,02-05-2016 07:30:00,RR,11,24.31
5/2/16,7:45:00,02-05-2016 07:45:00,RR,11,24.34
5/2/16,8:00:00,02-05-2016 08:00:00,RR,11.04,24.06
5/2/16,8:15:00,02-05-2016 08:15:00,RR,11.09,23.75
5/2/16,8:30:00,02-05-2016 08:30:00,RR,11.24,23.39
5/2/16,8:45:00,02-05-2016 08:45:00,RR,11.32,23.01
5/2/16,9:00:00,02-05-2016 09:00:00,RR,11.38,22.7
5/2/16,9:15:00,02-05-2016 09:15:00,RR,11.48,22.03
5/2/16,9:30:00,02-05-2016 09:30:00,RR,11.57,21.28
5/2/16,9:45:00,02-05-2016 09:45:00,RR,11.69,20.42
5/2/16,10:00:00,02-05-2016 10:00:00,RR,11.77,19.51
5/2/16,10:15:00,02-05-2016 10:15:00,RR,11.83,19.01
5/2/16,10:30:00,02-05-2016 10:30:00,RR,11.92,18.25
5/2/16,10:45:00,02-05-2016 10:45:00,RR,11.97,17.72
5/2/16,11:00:00,02-05-2016 11:00:00,RR,12.03,17.18
5/2/16,11:15:00,02-05-2016 11:15:00,RR,12.06,16.74
5/2/16,11:30:00,02-05-2016 11:30:00,RR,12.09,16.2
5/2/16,11:45:00,02-05-2016 11:45:00,RR,12.12,15.7
5/2/16,12:00:00,02-05-2016 12:00:00,RR,12.15,15.23
5/2/16,12:15:00,02-05-2016 12:15:00,RR,12.13,14.68
5/2/16,12:30:00,02-05-2016 12:30:00,RR,12.22,14.2
5/2/16,12:45:00,02-05-2016 12:45:00,RR,12.25,13.7
5/2/16,13:00:00,02-05-2016 13:00:00,RR,12.25,13.44
5/2/16,13:15:00,02-05-2016 13:15:00,RR,12.28,12.91
5/2/16,13:30:00,02-05-2016 13:30:00,RR,12.29,12.49
