Date,Time,Timestamp,Station,Temp,Salinity
4/13/17,22:15:00,13-04-2017 22:15:00,RR,12.92,2.6
4/13/17,22:30:00,13-04-2017 22:30:00,RR,12.67,3.26
4/13/17,22:45:00,13-04-2017 22:45:00,RR,12.39,4.06
4/13/17,23:00:00,13-04-2017 23:00:00,RR,11.96,5.67
4/13/17,23:15:00,13-04-2017 23:15:00,RR,11.43,7.87
4/13/17,23:30:00,13-04-2017 23:30:00,RR,11.12,9.34
4/13/17,23:45:00,13-04-2017 23:45:00,RR,10.87,10.73
4/14/17,0:00:00,14-04-2017 00:00:00,RR,10.65,12.07
4/14/17,0:15:00,14-04-2017 00:15:00,RR,10.49,12.97
4/14/17,0:30:00,14-04-2017 00:30:00,RR,10.3,13.93
4/14/17,0:45:00,14-04-2017 00:45:00,RR,10.11,14.91
4/14/17,1:00:00,14-04-2017 01:00:00,RR,10.01,15.53
4/14/17,1:15:00,14-04-2017 01:15:00,RR,9.95,15.93
4/14/17,1:30:00,14-04-2017 01:30:00,RR,9.9,15.95
4/14/17,1:45:00,14-04-2017 01:45:00,RR,9.86,16.26
4/14/17,2:00:00,14-04-2017 02:00:00,RR,9.83,16.83
4/14/17,2:15:00,14-04-2017 02:15:00,RR,9.83,16.82
4/14/17,2:30:00,14-04-2017 02:30:00,RR,9.86,16.48
4/14/17,2:45:00,14-04-2017 02:45:00,RR,9.94,16.15
4/14/17,3:00:00,14-04-2017 03:00:00,RR,10.17,14.57
4/14/17,3:15:00,14-04-2017 03:15:00,RR,10.29,13.6
4/14/17,3:30:00,14-04-2017 03:30:00,RR,10.41,12.81
4/14/17,3:45:00,14-04-2017 03:45:00,RR,10.59,11.54
4/14/17,4:00:00,14-04-2017 04:00:00,RR,10.78,10.26
4/14/17,4:15:00,14-04-2017 04:15:00,RR,10.96,9.31
4/14/17,4:30:00,14-04-2017 04:30:00,RR,11.1,8.26
4/14/17,4:45:00,14-04-2017 04:45:00,RR,11.28,7.44
4/14/17,5:00:00,14-04-2017 05:00:00,RR,11.43,6.7
4/14/17,5:15:00,14-04-2017 05:15:00,RR,11.55,6.04
4/14/17,5:30:00,14-04-2017 05:30:00,RR,11.69,5.4
4/14/17,5:45:00,14-04-2017 05:45:00,RR,11.8,4.86
4/14/17,6:00:00,14-04-2017 06:00:00,RR,11.88,4.33
4/14/17,6:15:00,14-04-2017 06:15:00,RR,12.01,3.81
4/14/17,6:30:00,14-04-2017 06:30:00,RR,12.11,3.36
4/14/17,6:45:00,14-04-2017 06:45:00,RR,12.22,2.93
4/14/17,7:00:00,14-04-2017 07:00:00,RR,12.31,2.54
4/14/17,7:15:00,14-04-2017 07:15:00,RR,12.36,2.28
4/14/17,7:30:00,14-04-2017 07:30:00,RR,12.45,1.99
4/14/17,7:45:00,14-04-2017 07:45:00,RR,12.51,1.8
4/14/17,8:00:00,14-04-2017 08:00:00,RR,12.58,1.6
4/14/17,8:15:00,14-04-2017 08:15:00,RR,12.7,1.42
4/14/17,8:30:00,14-04-2017 08:30:00,RR,12.72,1.29
4/14/17,8:45:00,14-04-2017 08:45:00,RR,12.85,1.18
4/14/17,9:00:00,14-04-2017 09:00:00,RR,12.92,1.07
4/14/17,9:15:00,14-04-2017 09:15:00,RR,13.12,1.01
4/14/17,9:30:00,14-04-2017 09:30:00,RR,13.25,1.03
4/14/17,9:45:00,14-04-2017 09:45:00,RR,13.25,1.33
4/14/17,10:00:00,14-04-2017 10:00:00,RR,13.18,1.35
4/14/17,10:15:00,14-04-2017 10:15:00,RR,13.14,1.56
4/14/17,10:30:00,14-04-2017 10:30:00,RR,12.92,1.91
4/14/17,10:45:00,14-04-2017 10:45:00,RR,12.85,2.49
4/14/17,11:00:00,14-04-2017 11:00:00,RR,12.82,2.93
4/14/17,11:15:00,14-04-2017 11:15:00,RR,12.78,3.65
4/14/17,11:30:00,14-04-2017 11:30:00,RR,12.55,5.13
4/14/17,11:45:00,14-04-2017 11:45:00,RR,11.99,7.41
4/14/17,12:00:00,14-04-2017 12:00:00,RR,11.76,8.32
4/14/17,12:15:00,14-04-2017 12:15:00,RR,11.55,9.45
4/14/17,12:30:00,14-04-2017 12:30:00,RR,11.3,10.52
4/14/17,12:45:00,14-04-2017 12:45:00,RR,11.13,11.77
4/14/17,13:00:00,14-04-2017 13:00:00,RR,11.02,12.74
4/14/17,13:15:00,14-04-2017 13:15:00,RR,10.94,13.72
4/14/17,13:30:00,14-04-2017 13:30:00,RR,10.92,14.46
4/14/17,13:45:00,14-04-2017 13:45:00,RR,10.95,14.95
4/14/17,14:00:00,14-04-2017 14:00:00,RR,10.96,15.16
4/14/17,14:15:00,14-04-2017 14:15:00,RR,10.96,15.26
4/14/17,14:30:00,14-04-2017 14:30:00,RR,11.02,15.08
4/14/17,14:45:00,14-04-2017 14:45:00,RR,11.39,14.11
4/14/17,15:00:00,14-04-2017 15:00:00,RR,11.05,15.06
4/14/17,15:15:00,14-04-2017 15:15:00,RR,11.29,12.69
4/14/17,15:30:00,14-04-2017 15:30:00,RR,11.55,11.75
4/14/17,15:45:00,14-04-2017 15:45:00,RR,11.76,10.91
4/14/17,16:00:00,14-04-2017 16:00:00,RR,12.03,9.8
4/14/17,16:15:00,14-04-2017 16:15:00,RR,12.23,8.87
4/14/17,16:30:00,14-04-2017 16:30:00,RR,12.44,7.89
4/14/17,16:45:00,14-04-2017 16:45:00,RR,12.56,7.2
4/14/17,17:00:00,14-04-2017 17:00:00,RR,12.65,6.59
4/14/17,17:15:00,14-04-2017 17:15:00,RR,12.75,5.98
4/14/17,17:30:00,14-04-2017 17:30:00,RR,12.83,5.48
4/14/17,17:45:00,14-04-2017 17:45:00,RR,12.88,5.08
4/14/17,18:00:00,14-04-2017 18:00:00,RR,12.95,4.64
4/14/17,18:15:00,14-04-2017 18:15:00,RR,13.01,4.16
4/14/17,18:30:00,14-04-2017 18:30:00,RR,13.1,3.55
4/14/17,18:45:00,14-04-2017 18:45:00,RR,13.16,3.14
4/14/17,19:00:00,14-04-2017 19:00:00,RR,13.18,2.9
4/14/17,19:15:00,14-04-2017 19:15:00,RR,13.21,2.59
4/14/17,19:30:00,14-04-2017 19:30:00,RR,13.2,2.21
4/14/17,19:45:00,14-04-2017 19:45:00,RR,13.2,2.02
4/14/17,20:00:00,14-04-2017 20:00:00,RR,13.22,1.83
4/14/17,20:15:00,14-04-2017 20:15:00,RR,13.21,1.7
4/14/17,20:30:00,14-04-2017 20:30:00,RR,13.21,1.5
4/14/17,20:45:00,14-04-2017 20:45:00,RR,13.13,1.32
4/14/17,21:00:00,14-04-2017 21:00:00,RR,13.06,1.28
4/14/17,21:15:00,14-04-2017 21:15:00,RR,13.06,1.22
4/14/17,21:30:00,14-04-2017 21:30:00,RR,13.03,1.31
4/14/17,21:45:00,14-04-2017 21:45:00,RR,13.04,1.72
4/14/17,22:00:00,14-04-2017 22:00:00,RR,13.07,2.15
4/14/17,22:15:00,14-04-2017 22:15:00,RR,13.06,2.44
4/14/17,22:30:00,14-04-2017 22:30:00,RR,12.93,3
4/14/17,22:45:00,14-04-2017 22:45:00,RR,12.81,3.54
4/14/17,23:00:00,14-04-2017 23:00:00,RR,12.65,4.16
4/14/17,23:15:00,14-04-2017 23:15:00,RR,12.46,4.84
4/14/17,23:30:00,14-04-2017 23:30:00,RR,12.21,5.93
4/14/17,23:45:00,14-04-2017 23:45:00,RR,11.94,7.13
4/15/17,0:00:00,15-04-2017 00:00:00,RR,11.59,9.16
4/15/17,0:15:00,15-04-2017 00:15:00,RR,11.41,10.38
4/15/17,0:30:00,15-04-2017 00:30:00,RR,11.27,11.45
4/15/17,0:45:00,15-04-2017 00:45:00,RR,11.11,12.47
4/15/17,1:00:00,15-04-2017 01:00:00,RR,10.98,13.3
4/15/17,1:15:00,15-04-2017 01:15:00,RR,10.85,14
4/15/17,1:30:00,15-04-2017 01:30:00,RR,10.7,14.84
4/15/17,1:45:00,15-04-2017 01:45:00,RR,10.64,15
4/15/17,2:00:00,15-04-2017 02:00:00,RR,10.58,15.28
4/15/17,2:15:00,15-04-2017 02:15:00,RR,10.54,15.82
4/15/17,2:30:00,15-04-2017 02:30:00,RR,10.53,15.96
4/15/17,2:45:00,15-04-2017 02:45:00,RR,10.53,15.8
4/15/17,3:00:00,15-04-2017 03:00:00,RR,10.59,15.38
4/15/17,3:15:00,15-04-2017 03:15:00,RR,10.76,14.05
4/15/17,3:30:00,15-04-2017 03:30:00,RR,10.9,13.24
4/15/17,3:45:00,15-04-2017 03:45:00,RR,10.97,12.5
4/15/17,4:00:00,15-04-2017 04:00:00,RR,11.09,11.52
4/15/17,4:15:00,15-04-2017 04:15:00,RR,11.25,10.24
4/15/17,4:30:00,15-04-2017 04:30:00,RR,11.33,9.46
4/15/17,4:45:00,15-04-2017 04:45:00,RR,11.43,8.75
4/15/17,5:00:00,15-04-2017 05:00:00,RR,11.54,7.99
4/15/17,5:15:00,15-04-2017 05:15:00,RR,11.63,7.34
4/15/17,5:30:00,15-04-2017 05:30:00,RR,11.72,6.86
4/15/17,5:45:00,15-04-2017 05:45:00,RR,11.8,6.21
4/15/17,6:00:00,15-04-2017 06:00:00,RR,11.86,5.79
4/15/17,6:15:00,15-04-2017 06:15:00,RR,11.93,5.36
4/15/17,6:30:00,15-04-2017 06:30:00,RR,12.01,4.89
4/15/17,6:45:00,15-04-2017 06:45:00,RR,12.09,4.38
4/15/17,7:00:00,15-04-2017 07:00:00,RR,12.16,3.92
4/15/17,7:15:00,15-04-2017 07:15:00,RR,12.21,3.62
4/15/17,7:30:00,15-04-2017 07:30:00,RR,12.27,3.22
4/15/17,7:45:00,15-04-2017 07:45:00,RR,12.35,2.84
4/15/17,8:00:00,15-04-2017 08:00:00,RR,12.41,2.6
4/15/17,8:15:00,15-04-2017 08:15:00,RR,12.46,2.28
4/15/17,8:30:00,15-04-2017 08:30:00,RR,12.54,2.1
4/15/17,8:45:00,15-04-2017 08:45:00,RR,12.63,1.89
4/15/17,9:00:00,15-04-2017 09:00:00,RR,12.72,1.72
4/15/17,9:15:00,15-04-2017 09:15:00,RR,12.81,1.59
4/15/17,9:30:00,15-04-2017 09:30:00,RR,12.84,1.46
4/15/17,9:45:00,15-04-2017 09:45:00,RR,NA,NA
4/15/17,10:00:00,15-04-2017 10:00:00,RR,NA,NA
4/15/17,10:15:00,15-04-2017 10:15:00,RR,NA,NA
4/15/17,10:30:00,15-04-2017 10:30:00,RR,NA,NA
4/15/17,10:45:00,15-04-2017 10:45:00,RR,NA,NA
4/15/17,11:00:00,15-04-2017 11:00:00,RR,12.83,2.39
4/15/17,11:15:00,15-04-2017 11:15:00,RR,12.89,3.05
4/15/17,11:30:00,15-04-2017 11:30:00,RR,12.86,3.42
4/15/17,11:45:00,15-04-2017 11:45:00,RR,12.91,4.16
4/15/17,12:00:00,15-04-2017 12:00:00,RR,13,4.95
4/15/17,12:15:00,15-04-2017 12:15:00,RR,12.91,6.24
4/15/17,12:30:00,15-04-2017 12:30:00,RR,12.49,8.16
4/15/17,12:45:00,15-04-2017 12:45:00,RR,12.41,8.83
4/15/17,13:00:00,15-04-2017 13:00:00,RR,12.22,9.75
4/15/17,13:15:00,15-04-2017 13:15:00,RR,11.98,10.78
4/15/17,13:30:00,15-04-2017 13:30:00,RR,11.88,11.59
4/15/17,13:45:00,15-04-2017 13:45:00,RR,11.78,12.53
4/15/17,14:00:00,15-04-2017 14:00:00,RR,11.77,13.22
4/15/17,14:15:00,15-04-2017 14:15:00,RR,11.82,13.61
4/15/17,14:30:00,15-04-2017 14:30:00,RR,11.88,13.66
4/15/17,14:45:00,15-04-2017 14:45:00,RR,11.81,14.19
4/15/17,15:00:00,15-04-2017 15:00:00,RR,11.83,14.32
4/15/17,15:15:00,15-04-2017 15:15:00,RR,11.93,13.64
4/15/17,15:30:00,15-04-2017 15:30:00,RR,12.17,12.15
4/15/17,15:45:00,15-04-2017 15:45:00,RR,12.15,11.87
4/15/17,16:00:00,15-04-2017 16:00:00,RR,12.26,11.28
4/15/17,16:15:00,15-04-2017 16:15:00,RR,12.44,10.56
4/15/17,16:30:00,15-04-2017 16:30:00,RR,12.59,9.84
4/15/17,16:45:00,15-04-2017 16:45:00,RR,12.71,9.14
4/15/17,17:00:00,15-04-2017 17:00:00,RR,12.83,8.28
4/15/17,17:15:00,15-04-2017 17:15:00,RR,12.91,7.68
4/15/17,17:30:00,15-04-2017 17:30:00,RR,12.95,7.16
4/15/17,17:45:00,15-04-2017 17:45:00,RR,13.01,6.55
4/15/17,18:00:00,15-04-2017 18:00:00,RR,13.01,6.31
4/15/17,18:15:00,15-04-2017 18:15:00,RR,13.03,5.92
4/15/17,18:30:00,15-04-2017 18:30:00,RR,13.05,5.52
4/15/17,18:45:00,15-04-2017 18:45:00,RR,13.07,4.95
4/15/17,19:00:00,15-04-2017 19:00:00,RR,13.08,4.56
4/15/17,19:15:00,15-04-2017 19:15:00,RR,13.09,4.16
4/15/17,19:30:00,15-04-2017 19:30:00,RR,13.11,3.78
4/15/17,19:45:00,15-04-2017 19:45:00,RR,13.12,3.48
4/15/17,20:00:00,15-04-2017 20:00:00,RR,13.14,3.18
4/15/17,20:15:00,15-04-2017 20:15:00,RR,13.15,2.93
4/15/17,20:30:00,15-04-2017 20:30:00,RR,13.15,2.69
4/15/17,20:45:00,15-04-2017 20:45:00,RR,13.16,2.55
4/15/17,21:00:00,15-04-2017 21:00:00,RR,13.17,2.3
4/15/17,21:15:00,15-04-2017 21:15:00,RR,13.18,2.09
4/15/17,21:30:00,15-04-2017 21:30:00,RR,13.17,1.98
4/15/17,21:45:00,15-04-2017 21:45:00,RR,13.18,1.82
4/15/17,22:00:00,15-04-2017 22:00:00,RR,13.17,1.78
4/15/17,22:15:00,15-04-2017 22:15:00,RR,13.12,2.02
4/15/17,22:30:00,15-04-2017 22:30:00,RR,13.09,2.42
4/15/17,22:45:00,15-04-2017 22:45:00,RR,13.07,2.9
4/15/17,23:00:00,15-04-2017 23:00:00,RR,13.01,3.46
4/15/17,23:15:00,15-04-2017 23:15:00,RR,12.96,4.15
4/15/17,23:30:00,15-04-2017 23:30:00,RR,12.9,4.77
4/15/17,23:45:00,15-04-2017 23:45:00,RR,12.77,5.54
4/16/17,0:00:00,16-04-2017 00:00:00,RR,12.68,6.19
4/16/17,0:15:00,16-04-2017 00:15:00,RR,12.54,7.21
4/16/17,0:30:00,16-04-2017 00:30:00,RR,12.37,8.59
4/16/17,0:45:00,16-04-2017 00:45:00,RR,12.18,10.1
4/16/17,1:00:00,16-04-2017 01:00:00,RR,12.06,11.2
4/16/17,1:15:00,16-04-2017 01:15:00,RR,11.96,12.01
4/16/17,1:30:00,16-04-2017 01:30:00,RR,11.86,12.72
4/16/17,1:45:00,16-04-2017 01:45:00,RR,11.75,13.5
4/16/17,2:00:00,16-04-2017 02:00:00,RR,11.65,14.24
4/16/17,2:15:00,16-04-2017 02:15:00,RR,11.58,14.56
4/16/17,2:30:00,16-04-2017 02:30:00,RR,11.58,14.68
4/16/17,2:45:00,16-04-2017 02:45:00,RR,11.53,14.94
4/16/17,3:00:00,16-04-2017 03:00:00,RR,11.46,15.45
4/16/17,3:15:00,16-04-2017 03:15:00,RR,11.47,15.49
4/16/17,3:30:00,16-04-2017 03:30:00,RR,11.54,15.03
4/16/17,3:45:00,16-04-2017 03:45:00,RR,11.63,14.43
4/16/17,4:00:00,16-04-2017 04:00:00,RR,11.76,13.6
4/16/17,4:15:00,16-04-2017 04:15:00,RR,11.84,12.91
4/16/17,4:30:00,16-04-2017 04:30:00,RR,11.94,12.02
4/16/17,4:45:00,16-04-2017 04:45:00,RR,12.02,11.28
4/16/17,5:00:00,16-04-2017 05:00:00,RR,12.12,10.36
4/16/17,5:15:00,16-04-2017 05:15:00,RR,12.2,9.67
4/16/17,5:30:00,16-04-2017 05:30:00,RR,12.28,8.88
4/16/17,5:45:00,16-04-2017 05:45:00,RR,12.35,8.31
4/16/17,6:00:00,16-04-2017 06:00:00,RR,12.4,7.82
4/16/17,6:15:00,16-04-2017 06:15:00,RR,12.46,7.35
4/16/17,6:30:00,16-04-2017 06:30:00,RR,12.53,6.74
4/16/17,6:45:00,16-04-2017 06:45:00,RR,12.58,6.47
4/16/17,7:00:00,16-04-2017 07:00:00,RR,12.65,5.88
4/16/17,7:15:00,16-04-2017 07:15:00,RR,12.73,5.35
4/16/17,7:30:00,16-04-2017 07:30:00,RR,12.78,5.01
4/16/17,7:45:00,16-04-2017 07:45:00,RR,12.85,4.57
4/16/17,8:00:00,16-04-2017 08:00:00,RR,12.93,4.16
4/16/17,8:15:00,16-04-2017 08:15:00,RR,12.99,3.82
4/16/17,8:30:00,16-04-2017 08:30:00,RR,13.07,3.5
4/16/17,8:45:00,16-04-2017 08:45:00,RR,13.15,3.28
4/16/17,9:00:00,16-04-2017 09:00:00,RR,13.2,2.9
4/16/17,9:15:00,16-04-2017 09:15:00,RR,13.37,2.73
4/16/17,9:30:00,16-04-2017 09:30:00,RR,13.45,2.43
4/16/17,9:45:00,16-04-2017 09:45:00,RR,13.49,2.16
4/16/17,10:00:00,16-04-2017 10:00:00,RR,13.64,1.99
4/16/17,10:15:00,16-04-2017 10:15:00,RR,13.77,1.83
4/16/17,10:30:00,16-04-2017 10:30:00,RR,13.98,1.74
4/16/17,10:45:00,16-04-2017 10:45:00,RR,14.03,1.7
4/16/17,11:00:00,16-04-2017 11:00:00,RR,14.12,1.72
4/16/17,11:15:00,16-04-2017 11:15:00,RR,13.97,2.27
4/16/17,11:30:00,16-04-2017 11:30:00,RR,13.94,2.67
4/16/17,11:45:00,16-04-2017 11:45:00,RR,13.79,3.31
4/16/17,12:00:00,16-04-2017 12:00:00,RR,13.93,3.93
4/16/17,12:15:00,16-04-2017 12:15:00,RR,14.05,3.98
4/16/17,12:30:00,16-04-2017 12:30:00,RR,14.19,4.69
4/16/17,12:45:00,16-04-2017 12:45:00,RR,14.33,5.9
4/16/17,13:00:00,16-04-2017 13:00:00,RR,14.43,7.46
4/16/17,13:15:00,16-04-2017 13:15:00,RR,14.11,9.12
4/16/17,13:30:00,16-04-2017 13:30:00,RR,14.07,10.1
4/16/17,13:45:00,16-04-2017 13:45:00,RR,13.92,10.94
4/16/17,14:00:00,16-04-2017 14:00:00,RR,13.66,11.97
4/16/17,14:15:00,16-04-2017 14:15:00,RR,13.48,12.99
4/16/17,14:30:00,16-04-2017 14:30:00,RR,13.48,13.62
4/16/17,14:45:00,16-04-2017 14:45:00,RR,13.56,13.83
4/16/17,15:00:00,16-04-2017 15:00:00,RR,13.62,14.14
4/16/17,15:15:00,16-04-2017 15:15:00,RR,13.64,14.53
4/16/17,15:30:00,16-04-2017 15:30:00,RR,13.61,14.91
4/16/17,15:45:00,16-04-2017 15:45:00,RR,13.66,14.65
4/16/17,16:00:00,16-04-2017 16:00:00,RR,13.85,13.78
4/16/17,16:15:00,16-04-2017 16:15:00,RR,13.87,13.71
4/16/17,16:30:00,16-04-2017 16:30:00,RR,14.06,12.24
4/16/17,16:45:00,16-04-2017 16:45:00,RR,14.17,11.67
4/16/17,17:00:00,16-04-2017 17:00:00,RR,14.34,10.93
4/16/17,17:15:00,16-04-2017 17:15:00,RR,14.46,10.17
4/16/17,17:30:00,16-04-2017 17:30:00,RR,14.54,9.43
4/16/17,17:45:00,16-04-2017 17:45:00,RR,14.62,8.49
4/16/17,18:00:00,16-04-2017 18:00:00,RR,14.6,8.05
4/16/17,18:15:00,16-04-2017 18:15:00,RR,14.58,7.66
4/16/17,18:30:00,16-04-2017 18:30:00,RR,14.58,7.11
4/16/17,18:45:00,16-04-2017 18:45:00,RR,14.58,6.69
4/16/17,19:00:00,16-04-2017 19:00:00,RR,14.56,6.37
4/16/17,19:15:00,16-04-2017 19:15:00,RR,14.55,6.01
4/16/17,19:30:00,16-04-2017 19:30:00,RR,14.57,5.54
4/16/17,19:45:00,16-04-2017 19:45:00,RR,14.57,5.08
4/16/17,20:00:00,16-04-2017 20:00:00,RR,14.57,4.74
4/16/17,20:15:00,16-04-2017 20:15:00,RR,14.59,4.33
4/16/17,20:30:00,16-04-2017 20:30:00,RR,14.62,3.9
4/16/17,20:45:00,16-04-2017 20:45:00,RR,14.64,3.55
4/16/17,21:00:00,16-04-2017 21:00:00,RR,14.64,3.32
4/16/17,21:15:00,16-04-2017 21:15:00,RR,14.66,3.08
4/16/17,21:30:00,16-04-2017 21:30:00,RR,14.69,2.78
4/16/17,21:45:00,16-04-2017 21:45:00,RR,14.7,2.61
4/16/17,22:00:00,16-04-2017 22:00:00,RR,14.72,2.38
4/16/17,22:15:00,16-04-2017 22:15:00,RR,14.73,2.22
4/16/17,22:30:00,16-04-2017 22:30:00,RR,14.73,2.17
4/16/17,22:45:00,16-04-2017 22:45:00,RR,14.7,2.19
4/16/17,23:00:00,16-04-2017 23:00:00,RR,14.61,3.24
4/16/17,23:15:00,16-04-2017 23:15:00,RR,14.57,3.75
4/16/17,23:30:00,16-04-2017 23:30:00,RR,14.53,4.34
4/16/17,23:45:00,16-04-2017 23:45:00,RR,14.5,5.08
4/17/17,0:00:00,17-04-2017 00:00:00,RR,14.45,6.14
4/17/17,0:15:00,17-04-2017 00:15:00,RR,14.38,7.03
4/17/17,0:30:00,17-04-2017 00:30:00,RR,14.34,7.5
4/17/17,0:45:00,17-04-2017 00:45:00,RR,14.26,8.45
4/17/17,1:00:00,17-04-2017 01:00:00,RR,14.16,9.77
4/17/17,1:15:00,17-04-2017 01:15:00,RR,13.98,11.02
4/17/17,1:30:00,17-04-2017 01:30:00,RR,13.73,12.95
4/17/17,1:45:00,17-04-2017 01:45:00,RR,13.46,14.52
4/17/17,2:00:00,17-04-2017 02:00:00,RR,13.33,15.28
4/17/17,2:15:00,17-04-2017 02:15:00,RR,13.25,15.75
4/17/17,2:30:00,17-04-2017 02:30:00,RR,13.2,16.14
4/17/17,2:45:00,17-04-2017 02:45:00,RR,13.16,16.42
4/17/17,3:00:00,17-04-2017 03:00:00,RR,13.14,16.46
4/17/17,3:15:00,17-04-2017 03:15:00,RR,13.11,16.64
4/17/17,3:30:00,17-04-2017 03:30:00,RR,13.07,16.84
4/17/17,3:45:00,17-04-2017 03:45:00,RR,12.94,17.46
4/17/17,4:00:00,17-04-2017 04:00:00,RR,12.94,17.51
4/17/17,4:15:00,17-04-2017 04:15:00,RR,13.01,17.19
4/17/17,4:30:00,17-04-2017 04:30:00,RR,13.19,16.25
4/17/17,4:45:00,17-04-2017 04:45:00,RR,13.31,15.46
4/17/17,5:00:00,17-04-2017 05:00:00,RR,13.45,14.41
4/17/17,5:15:00,17-04-2017 05:15:00,RR,13.54,13.81
4/17/17,5:30:00,17-04-2017 05:30:00,RR,13.68,12.63
4/17/17,5:45:00,17-04-2017 05:45:00,RR,13.76,11.95
4/17/17,6:00:00,17-04-2017 06:00:00,RR,13.86,11.04
4/17/17,6:15:00,17-04-2017 06:15:00,RR,13.93,10.4
4/17/17,6:30:00,17-04-2017 06:30:00,RR,14,9.76
4/17/17,6:45:00,17-04-2017 06:45:00,RR,14.07,9.2
4/17/17,7:00:00,17-04-2017 07:00:00,RR,14.12,8.71
4/17/17,7:15:00,17-04-2017 07:15:00,RR,14.18,8.28
4/17/17,7:30:00,17-04-2017 07:30:00,RR,14.25,7.59
4/17/17,7:45:00,17-04-2017 07:45:00,RR,14.32,7.18
4/17/17,8:00:00,17-04-2017 08:00:00,RR,14.38,6.7
4/17/17,8:15:00,17-04-2017 08:15:00,RR,14.43,6.11
4/17/17,8:30:00,17-04-2017 08:30:00,RR,14.48,5.59
4/17/17,8:45:00,17-04-2017 08:45:00,RR,14.58,5.12
4/17/17,9:00:00,17-04-2017 09:00:00,RR,14.67,4.75
4/17/17,9:15:00,17-04-2017 09:15:00,RR,14.77,4.47
4/17/17,9:30:00,17-04-2017 09:30:00,RR,14.86,4.07
4/17/17,9:45:00,17-04-2017 09:45:00,RR,15.01,3.69
4/17/17,10:00:00,17-04-2017 10:00:00,RR,15.07,3.32
4/17/17,10:15:00,17-04-2017 10:15:00,RR,15.32,2.98
4/17/17,10:30:00,17-04-2017 10:30:00,RR,15.56,2.75
4/17/17,10:45:00,17-04-2017 10:45:00,RR,15.61,2.49
4/17/17,11:00:00,17-04-2017 11:00:00,RR,15.43,2.29
4/17/17,11:15:00,17-04-2017 11:15:00,RR,NA,NA
4/17/17,11:30:00,17-04-2017 11:30:00,RR,NA,NA
4/17/17,11:45:00,17-04-2017 11:45:00,RR,NA,NA
4/17/17,12:00:00,17-04-2017 12:00:00,RR,NA,NA
4/17/17,12:15:00,17-04-2017 12:15:00,RR,NA,NA
4/17/17,12:30:00,17-04-2017 12:30:00,RR,15.11,4.88
4/17/17,12:45:00,17-04-2017 12:45:00,RR,15.15,5.6
